[2024-10-12 17:56:00] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-12 18:03:38] [class-ss-url-fetcher.php:103] Filesize: 349 bytes
[2024-10-12 18:03:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-12 18:03:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js
[2024-10-12 18:03:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab9fab5732-nVupCy.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/js/wp-audio.75f0ced143febb8cd31a.bundle.min.js
[2024-10-12 18:03:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:38] [class-ss-page.php:119] Checking Content Identical:995bcf86b0a105c34160408c16df5977e11d6cc2===. Value: FALSE
[2024-10-12 18:03:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js
[2024-10-12 18:03:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 915
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab9fb02a04-PcYeUt.tmp
[2024-10-12 18:03:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js?simply_static_page=8633
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js?simply_static_page=8633
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:103] Filesize: 781 bytes
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab9fb02a04-PcYeUt.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/js/wp-audio.b8efdc046bc9df72a075.bundle.js
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:39] [class-ss-page.php:119] Checking Content Identical:e9cd6656a109c1abc92a0dc1140043e078d1b901===. Value: FALSE
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/announcement.png
[2024-10-12 18:03:39] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 915
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670ab9fb5431b-c8FSdB.tmp
[2024-10-12 18:03:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/announcement.png?simply_static_page=8634
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/announcement.png?simply_static_page=8634
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:103] Filesize: 155343 bytes
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/announcement.png
[2024-10-12 18:03:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670ab9fb5431b-c8FSdB.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/announcement.png
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:39] [class-ss-page.php:119] Checking Content Identical:c3e980f3bbe40c8bee5b0d3704f013d3dfc800c4===. Value: FALSE
[2024-10-12 18:03:40] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 450 of 915 pages/files
[2024-10-12 18:03:40] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-12 18:03:47] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-10-12 18:03:47] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-10-12 18:03:47] [class-ss-fetch-urls-task.php:69] Total pages: 915; Pages remaining: 415
[2024-10-12 18:03:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg
[2024-10-12 18:03:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 915
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670aba040e96d-W7pHdB.tmp
[2024-10-12 18:03:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg?simply_static_page=8635
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg?simply_static_page=8635
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:103] Filesize: 9394 bytes
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670aba040e96d-W7pHdB.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Canvas.svg
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:48] [class-ss-page.php:119] Checking Content Identical:2eeec4cc739afd8deaf2a911a36330b9be2ed2c2===. Value: FALSE
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg
[2024-10-12 18:03:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 915
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670aba0497049-rRUifp.tmp
[2024-10-12 18:03:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg?simply_static_page=8636
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg?simply_static_page=8636
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:103] Filesize: 17704 bytes
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg
[2024-10-12 18:03:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670aba0497049-rRUifp.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/app/onboarding/Blank_Preview.jpg
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:48] [class-ss-page.php:119] Checking Content Identical:b4a0d05360f9ac8c3426956e423412070ca1afe3===. Value: FALSE
[2024-10-12 18:03:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Account.svg
[2024-10-12 18:03:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 915
[2024-10-12 18:03:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670aba0519139-vT5p5P.tmp
[2024-10-12 18:03:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Account.svg?simply_static_page=8637
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Account.svg?simply_static_page=8637
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:103] Filesize: 16832 bytes
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Account.svg
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670aba0519139-vT5p5P.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Account.svg
[2024-10-12 18:03:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:49] [class-ss-page.php:119] Checking Content Identical:69155d8f65f1bdaafba292cb0fed9153a9f4c91e===. Value: FALSE
[2024-10-12 18:03:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg
[2024-10-12 18:03:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 915
[2024-10-12 18:03:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670aba05ba8c5-7LN2PJ.tmp
[2024-10-12 18:03:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg?simply_static_page=8638
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg?simply_static_page=8638
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:103] Filesize: 18398 bytes
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg
[2024-10-12 18:03:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670aba05ba8c5-7LN2PJ.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Hello.svg
[2024-10-12 18:03:50] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:50] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:50] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:50] [class-ss-page.php:119] Checking Content Identical:e91813a98192e260d49e6361f3ace4c7eb414c17===. Value: FALSE
[2024-10-12 18:03:50] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg
[2024-10-12 18:03:50] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 915
[2024-10-12 18:03:50] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:50] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670aba069a008-GRfwKR.tmp
[2024-10-12 18:03:50] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg?simply_static_page=8639
[2024-10-12 18:03:50] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg?simply_static_page=8639
[2024-10-12 18:03:51] [class-ss-url-fetcher.php:103] Filesize: 14209 bytes
[2024-10-12 18:03:51] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-12 18:03:51] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg
[2024-10-12 18:03:51] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670aba069a008-GRfwKR.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/app/onboarding/Illustration_Setup.svg
[2024-10-12 18:03:51] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:51] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:51] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:51] [class-ss-page.php:119] Checking Content Identical:2cd1ca54396ca1afa97363ddf2c18e38f79c3496===. Value: FALSE
[2024-10-12 18:03:51] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg
[2024-10-12 18:03:51] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 915
[2024-10-12 18:03:52] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:52] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670aba080ec0d-Hnipku.tmp
[2024-10-12 18:03:52] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg?simply_static_page=8640
[2024-10-12 18:03:52] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg?simply_static_page=8640
[2024-10-12 18:03:52] [class-ss-url-fetcher.php:103] Filesize: 9147 bytes
[2024-10-12 18:03:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-12 18:03:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg
[2024-10-12 18:03:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670aba080ec0d-Hnipku.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/app/onboarding/Library.svg
[2024-10-12 18:03:52] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-12 18:03:52] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-12 18:03:52] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-12 18:03:52] [class-ss-page.php:119] Checking Content Identical:86679d0b6b9b8175537123d6e5e40c216c7f2dac===. Value: FALSE
[2024-10-12 18:03:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg
[2024-10-12 18:03:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 915
[2024-10-12 18:03:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-12 18:03:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\PRINCE~1\AppData\Local\Temp/670aba0924136-T9bNSh.tmp
[2024-10-12 18:03:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg?simply_static_page=8641
[2024-10-12 18:03:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cobbyWorld/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg?simply_static_page=8641
[2024-10-12 18:03:53] [class-ss-url-fetcher.php:103] Filesize: 16399 bytes
[2024-10-12 18:03:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-12 18:03:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg
[2024-10-12 18:03:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\PRINCE~1\AppData\Local\Temp/670aba0924136-T9bNSh.tmp to C:\xampp\htdocs\CobbyWorld/wp-content/uploads\simply-static\temp-files/simply-static-1-1728755760/wp-content/plugins/elementor/assets/images/app/site-editor/archive.svg
[2024-10-12 18:03:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
